,avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure
10891,243,support,,0.589919104197,3,,low,0.863456116695,Employed,4.0
10892,209,support,,,4,,medium,0.853254332647,Employed,2.0
10893,190,sales,,0.791672766941,4,,medium,0.647329405584,Employed,2.0
10894,154,support,1.0,0.496076590857,2,,medium,0.413878292873,Left,3.0
10895,205,support,,0.865006734751,4,,low,0.543913792505,Employed,5.0
10896,197,sales,,0.608490594104,4,,low,0.540717340826,Employed,3.0
10897,154,IT,,0.58479770861,3,,low,0.805003022079,Employed,3.0
10898,256,support,,0.902864254391,5,,medium,0.761790080799,Left,5.0
10899,174,sales,,1.0,3,,low,0.781268932529,Employed,3.0
10900,220,IT,,0.742703896015,5,,medium,0.956281753477,Employed,3.0
10901,268,sales,,0.603642552882,4,,medium,0.840513266342,Employed,3.0
10902,180,engineering,,0.556854780451,3,,medium,0.50166160225,Left,4.0
10903,232,marketing,,0.508381649459,5,,medium,0.841876945689,Employed,3.0
10904,228,support,1.0,0.841945413398,5,,low,0.926102407273,Left,5.0
10905,227,sales,1.0,0.770862053996,4,,low,0.82851507323,Employed,2.0
10906,254,product,,0.513498041653,3,,low,0.478683136158,Employed,2.0
10907,206,sales,,0.7124072514,3,,medium,0.577593585905,Employed,3.0
10908,194,engineering,,,3,,medium,0.965084978798,Employed,3.0
10909,135,engineering,,0.780012648786,3,,low,0.796562093389,Employed,3.0
10910,150,support,,0.889847483526,5,,high,0.872708578675,Employed,2.0
10911,281,,,0.51078132228,4,,medium,0.570858993892,Left,6.0
10912,152,sales,,0.945372120754,4,,medium,0.620336543541,Employed,5.0
10913,227,sales,,0.476485258068,3,,medium,0.467957074399,Employed,3.0
10914,265,admin,,0.784135980725,7,,low,0.142639330602,Left,4.0
10915,248,sales,,0.871016715655,5,,low,0.875322953966,Left,5.0
10916,148,management,1.0,0.370202721831,2,1.0,high,0.452260714661,Employed,2.0
10917,153,engineering,,,3,,low,0.701570598468,Employed,2.0
10918,157,engineering,,,2,,low,0.380722619484,Left,3.0
10919,137,engineering,,0.474762832936,2,,medium,0.444774724344,Left,3.0
10920,143,,,0.490947732781,2,,medium,0.39668594998,Left,3.0
10921,148,,,0.421133299295,2,,low,0.357175481018,Left,3.0
10922,147,marketing,,0.533529767157,2,,low,0.329997000499,Left,3.0
10923,258,engineering,,0.899923294662,7,,low,0.0802199712188,Left,4.0
10924,175,IT,1.0,0.714901857896,4,,medium,0.665065083479,Employed,3.0
10925,266,sales,,0.871077912545,6,,low,0.108339726319,Left,4.0
10926,198,support,,0.589537517104,3,,low,0.952289217862,Employed,3.0
10927,271,sales,,0.653159399884,4,,low,0.636679563181,Employed,3.0
10928,187,admin,,0.740746185157,2,,medium,0.760645635854,Employed,6.0
10929,188,sales,,0.556113495383,4,,low,0.99493265742,Employed,3.0
10930,201,engineering,,0.900085428497,3,,low,0.56765912152,Employed,2.0
10931,143,sales,1.0,0.507100552739,2,,low,0.41594116275,Left,3.0
10932,168,,,0.357622639234,3,,low,0.350877854764,Employed,3.0
10933,284,engineering,,0.49361363195,2,,low,0.320606945656,Employed,2.0
10934,249,sales,,0.772277880964,3,,low,0.943390340027,Employed,2.0
10935,242,support,,0.527005479267,4,,medium,0.817306625732,Employed,3.0
10936,141,product,1.0,0.961247684592,4,,medium,0.821593228152,Employed,3.0
10937,144,management,,0.919614686295,4,,medium,0.541017289181,Employed,8.0
10938,304,engineering,,0.841313445807,6,,low,0.0756800422189,Left,4.0
10939,191,support,1.0,0.848905401874,4,,low,0.678007230576,Employed,3.0
10940,236,sales,,,5,,medium,0.579650605406,Left,2.0
10941,203,IT,,0.56330976456,5,,low,0.737063478194,Employed,3.0
10942,192,support,1.0,,4,,medium,0.670470385111,Employed,3.0
10943,230,product,,0.644588482127,4,,medium,0.454053389693,Employed,3.0
10944,274,sales,,0.897783554187,4,,low,0.813846945258,Left,5.0
10945,266,engineering,,,4,,low,0.757467397919,Employed,3.0
10946,147,engineering,,,4,,medium,0.874094270486,Employed,2.0
10947,210,sales,,0.759124062437,6,,medium,0.180901888915,Employed,5.0
10948,228,support,,0.997617275092,5,,low,0.835537411753,Left,5.0
10949,164,admin,,0.68658616377,2,,medium,0.674375133955,Employed,2.0
10950,151,engineering,1.0,0.491749185367,4,,medium,0.833670973748,Employed,3.0
10951,157,sales,,0.589554041874,2,,low,0.473354579448,Left,3.0
10952,136,engineering,,0.575327754187,2,,medium,0.441561199052,Left,3.0
10953,246,IT,,0.929011149847,6,,high,0.239705874182,Employed,5.0
10954,190,marketing,,0.910507269731,4,,medium,0.707940648479,Employed,3.0
10955,248,sales,1.0,0.995182395116,3,,medium,0.81286072026,Employed,3.0
10956,177,support,,0.407748886527,5,,medium,0.747943523077,Employed,6.0
10957,169,sales,,0.752259788004,5,,low,0.924461546161,Employed,4.0
10958,214,,,0.585282526622,4,,medium,0.700491444909,Employed,5.0
10959,225,management,,0.857598285063,5,,low,0.726340233815,Employed,3.0
10960,262,support,,0.914016145915,4,,low,0.965351746636,Left,6.0
10961,137,engineering,,0.958521481742,4,,medium,0.603124776064,Employed,3.0
10962,115,marketing,1.0,0.396800981005,5,,high,0.116054461282,Employed,6.0
10963,198,,,0.466576219382,5,,low,0.774784344645,Employed,3.0
10964,150,finance,,0.873688488351,4,,high,0.902648902548,Employed,3.0
10965,178,sales,,0.887460928416,3,,medium,0.882892073886,Employed,4.0
10966,266,sales,,0.820860698879,6,,low,0.155865943853,Left,4.0
10967,122,,,0.99427140018,3,,low,0.884226998031,Employed,4.0
10968,160,,,0.956356814094,3,,low,0.857517604678,Employed,3.0
10969,149,sales,,0.584514556554,5,,low,0.292893685354,Employed,3.0
10970,223,support,,0.632357110691,4,,medium,0.764423709208,Employed,3.0
10971,182,IT,,0.91259412451,5,,low,0.797553247747,Employed,3.0
10972,220,support,1.0,0.526625602538,4,,low,0.819168442718,Employed,3.0
10973,206,marketing,,0.515411059193,3,,medium,0.638231609962,Employed,2.0
10974,258,sales,,0.42144650607,3,,medium,0.161977037163,Employed,5.0
10975,217,admin,,0.778606048117,4,,medium,0.164560323858,Employed,4.0
10976,233,engineering,,0.689235129157,5,,low,0.791749373724,Employed,2.0
10977,270,product,,0.729948158732,3,,low,0.408360110981,Employed,3.0
10978,213,IT,,0.831720438276,4,,medium,0.982209922315,Employed,3.0
10979,136,IT,,0.50559285023,4,,low,0.875401949095,Employed,7.0
10980,153,engineering,,0.811596866246,3,,low,0.666485296543,Employed,4.0
10981,182,sales,,0.698200264037,3,,medium,0.575910400866,Employed,3.0
10982,232,support,,0.881225896209,4,,low,0.245666603021,Employed,2.0
10983,98,temp,,,2,,medium,,Employed,
10984,255,marketing,,0.965111097932,5,,low,0.732398893946,Left,5.0
10985,145,,,0.900294190174,5,,medium,0.812149134113,Employed,6.0
10986,230,marketing,1.0,0.57407462877,5,,low,0.756811463759,Employed,3.0
10987,119,marketing,1.0,0.682933951526,3,,low,1.0,Employed,2.0
10988,259,support,,0.520958509262,4,,medium,0.821377907347,Employed,5.0
10989,214,engineering,,0.779533864765,4,,high,0.806227263206,Employed,3.0
10990,252,management,,0.877585445582,4,,medium,0.71277572053,Employed,3.0
10991,211,finance,,0.938464088063,4,,medium,0.776256760542,Employed,8.0
10992,134,support,,0.566497944653,2,,low,0.410871965456,Left,3.0
10993,243,information_technology,,0.552219479893,4,,medium,0.551110761581,Employed,2.0
10994,201,marketing,,0.982202680324,3,,medium,0.67513394785,Employed,4.0
10995,156,sales,,0.916514114275,5,,low,0.218665091672,Employed,4.0
10996,289,,,0.813999017892,6,,high,0.0401907523837,Left,4.0
10997,254,IT,,,5,,medium,0.649170647315,Employed,2.0
10998,248,support,,0.910944049134,6,,low,0.20196448648,Employed,3.0
10999,228,marketing,,0.975295271779,4,,medium,0.684873148916,Employed,3.0
11000,135,engineering,,0.844138416856,3,,low,0.930027379675,Employed,2.0
11001,245,marketing,,0.667153921832,3,,medium,0.530787407525,Employed,4.0
11002,219,sales,,0.548537239188,2,,low,0.472456208765,Employed,4.0
11003,191,IT,,0.569484063174,4,,low,1.0,Employed,3.0
11004,247,,,0.770151754445,2,,low,0.814333751308,Employed,4.0
11005,243,engineering,1.0,0.748652413775,6,,low,0.202654019531,Employed,6.0
11006,228,support,,0.970153586902,3,,medium,0.708620950865,Employed,2.0
11007,152,engineering,,0.616433365646,3,,low,0.873138682185,Employed,6.0
11008,175,engineering,,0.555364049589,5,,medium,0.498691695093,Employed,3.0
11009,269,IT,,0.490003445958,4,,medium,0.890271349123,Employed,2.0
11010,233,engineering,,,5,,high,0.699047261985,Employed,3.0
11011,153,engineering,,0.531863135468,3,,low,0.673159634037,Employed,3.0
11012,103,temp,,,1,,low,,Employed,
11013,148,,1.0,0.579330856706,4,,low,0.503498644594,Employed,3.0
11014,260,management,,0.88264771206,3,,low,0.703498448283,Employed,2.0
11015,261,sales,,0.968292142407,4,,low,0.891734503046,Left,5.0
11016,211,engineering,,0.747381360416,5,,medium,0.753037685658,Employed,2.0
11017,256,sales,1.0,0.633422790154,3,,medium,0.291681316259,Employed,2.0
11018,192,,,,4,,medium,0.654538685897,Employed,3.0
11019,255,management,,0.795950696585,6,,low,0.105029731343,Left,4.0
11020,173,sales,,0.661742461179,4,,medium,0.520781381657,Employed,3.0
11021,242,sales,,0.68990763393,4,,medium,0.601389707357,Employed,3.0
11022,263,IT,,0.935230249158,6,,low,0.141758854545,Left,4.0
11023,160,support,,,5,,medium,1.0,Employed,3.0
11024,118,product,,0.349072677612,2,,high,0.504183923986,Employed,2.0
11025,250,sales,,0.774156434619,5,1.0,medium,0.808749682652,Employed,4.0
11026,227,support,,0.739911023988,4,,low,0.73946450733,Employed,2.0
11027,262,IT,,0.792355892385,3,,medium,0.80169958031,Employed,3.0
11028,222,management,1.0,1.0,3,1.0,low,0.540140112211,Employed,3.0
11029,170,sales,,0.761296572592,3,,low,0.882514834333,Employed,2.0
11030,135,sales,,0.529151682464,2,,low,0.447376620942,Left,3.0
11031,226,sales,,0.649417050854,3,,medium,0.550781570331,Employed,3.0
11032,149,marketing,,0.541348257758,2,,low,0.466481123754,Left,3.0
11033,180,marketing,1.0,0.408692226448,3,,medium,0.602719292886,Employed,5.0
11034,151,management,,0.557144886578,2,,low,0.446207441771,Left,3.0
11035,265,sales,,0.753099101754,6,,low,0.164946405089,Left,4.0
11036,131,IT,,,2,,low,0.463564413468,Left,3.0
11037,307,product,,0.888074342431,6,,high,0.160183928952,Left,4.0
11038,109,IT,,0.479428633054,2,,low,0.423524199187,Employed,3.0
11039,222,finance,,0.973672374242,5,,low,0.73119736185,Left,6.0
11040,236,,,0.990661489539,5,,low,0.885341471257,Left,5.0
11041,269,sales,,0.980685962478,7,,medium,0.156447876675,Left,5.0
11042,231,product,1.0,0.663618418004,3,,low,0.660827232592,Employed,2.0
11043,239,marketing,,1.0,4,,medium,0.717321229717,Employed,3.0
11044,191,support,,0.64403045147,5,,low,0.910864619936,Employed,3.0
11045,233,sales,,0.662490823139,4,,medium,0.448259656237,Employed,7.0
11046,257,IT,,0.618542732583,3,,medium,0.523807360007,Employed,2.0
11047,238,IT,,0.558849912878,3,,low,0.91670251208,Employed,3.0
11048,115,finance,,0.505353835174,3,,low,0.500751835343,Employed,3.0
11049,134,management,1.0,0.812059528002,4,,medium,0.780765164941,Employed,10.0
11050,257,engineering,1.0,0.868213482827,3,,medium,0.254166409673,Employed,5.0
11051,161,IT,,0.457107601664,2,,low,0.418945727387,Left,3.0
11052,217,management,,0.946264247311,4,,low,0.952401915227,Employed,2.0
11053,233,IT,,1.0,4,,low,0.696221159429,Left,5.0
11054,268,support,,0.548608532887,3,,medium,0.84846524013,Employed,3.0
11055,213,sales,1.0,0.813512870313,4,,low,0.967911878199,Employed,3.0
11056,182,product,,0.549687082587,5,,medium,0.911977014432,Employed,3.0
11057,181,engineering,,0.466931803582,4,,low,0.673909319812,Employed,5.0
11058,147,engineering,,0.720314877733,2,,medium,0.756339667298,Employed,2.0
11059,150,management,,0.644621399903,4,1.0,high,0.766969348345,Employed,3.0
11060,207,sales,,0.593420752335,4,,low,0.691596606645,Employed,3.0
11061,241,product,,0.5721690853,3,,low,0.945797584606,Employed,3.0
11062,261,sales,,0.606817387924,5,,medium,0.183002607225,Employed,8.0
11063,126,engineering,,0.620800512092,6,,medium,0.608336801114,Employed,3.0
11064,229,sales,,0.584776651427,3,,low,0.94569164392,Employed,3.0
11065,244,admin,,0.74420772475,4,,medium,0.624175273723,Employed,4.0
11066,206,engineering,,0.560504032714,4,,medium,0.880614780993,Employed,3.0
11067,260,engineering,,0.680094167187,5,,medium,0.967536194661,Employed,4.0
11068,262,sales,,0.854944207392,5,,low,0.884888779997,Left,6.0
11069,149,engineering,,,4,,medium,0.367789174311,Employed,3.0
11070,247,management,,0.95336047542,4,,medium,0.578491441953,Employed,2.0
11071,146,engineering,,0.471065926671,3,,medium,0.554180270785,Employed,2.0
11072,190,engineering,,0.75379527426,2,,medium,0.741111911154,Employed,2.0
11073,202,sales,,0.445495191391,5,,medium,1.0,Employed,2.0
11074,156,management,,0.714105285362,3,,medium,0.781915238109,Employed,8.0
11075,238,management,,0.813721552127,5,,high,0.839477604262,Employed,3.0
11076,222,sales,,0.614969722182,2,,medium,0.858826657944,Employed,2.0
11077,211,management,,0.746063816806,3,,low,0.560161020174,Employed,2.0
11078,154,sales,1.0,0.999061661398,3,,low,0.959433453665,Employed,2.0
11079,291,support,,0.892988954482,7,,medium,0.143718027845,Left,4.0
11080,127,engineering,,0.54184713585,2,,medium,0.433612616282,Left,3.0
11081,136,IT,,0.674151890308,3,,medium,0.690353451304,Employed,2.0
11082,264,support,,1.0,4,,low,0.523534752271,Employed,2.0
11083,234,sales,1.0,0.945178465427,4,,medium,0.840482314803,Employed,3.0
11084,196,engineering,1.0,0.802815221522,4,,low,0.592171426947,Employed,2.0
11085,182,engineering,,0.617713363158,2,,medium,0.407701592434,Employed,3.0
11086,275,,1.0,0.456175668871,2,1.0,medium,0.44265188476,Employed,6.0
11087,152,management,,,2,,medium,0.433313098871,Left,3.0
11088,148,sales,1.0,1.0,3,,low,0.682240362625,Employed,4.0
11089,100,marketing,1.0,0.507414993076,2,1.0,medium,0.628505801562,Employed,6.0
11090,192,sales,,0.453016865553,5,,low,0.645142805019,Employed,2.0
11091,146,IT,1.0,,4,,low,0.797412877657,Employed,3.0
11092,123,sales,,0.734945140748,3,,medium,0.196882388595,Employed,5.0
11093,133,engineering,,0.584463363383,2,,medium,0.414370378373,Left,3.0
11094,195,support,,0.903750124043,3,,low,0.291151481857,Employed,5.0
11095,267,sales,,0.686452499729,3,,low,0.718841184297,Employed,5.0
11096,218,support,,0.878384911747,6,,low,0.20567541898,Employed,3.0
11097,247,engineering,,0.914599146001,6,,low,0.0547344535263,Left,4.0
11098,134,engineering,,0.847131967623,5,,low,0.663566040185,Employed,4.0
11099,165,finance,,0.536341889642,4,,low,0.558269066957,Employed,3.0
11100,179,sales,1.0,0.520018612833,3,,low,0.803180290961,Employed,3.0
11101,223,IT,,0.742213323412,4,,low,0.705301213895,Employed,4.0
11102,231,sales,,0.679718386346,5,1.0,high,0.986420750935,Employed,7.0
11103,171,product,,0.568771199322,4,,low,0.482001256525,Employed,3.0
11104,156,sales,,0.576992791538,2,,medium,0.383346433167,Left,3.0
11105,156,support,,0.476470706681,2,,medium,0.484374350536,Left,3.0
11106,220,sales,,0.7910971101,4,,medium,0.820915012068,Employed,3.0
11107,180,marketing,,0.921302858251,4,,high,0.111548460651,Employed,4.0
11108,247,management,,0.526798965409,4,,low,0.599595293624,Employed,2.0
11109,175,sales,,0.771220719799,3,,medium,0.768782798672,Employed,2.0
11110,274,engineering,1.0,0.621023076935,2,,high,0.325653875725,Employed,3.0
11111,145,engineering,,1.0,5,,medium,0.653182238241,Employed,2.0
11112,167,support,,0.963248578917,4,,low,1.0,Employed,4.0
11113,281,,,0.521802661946,4,,medium,0.526935577677,Left,6.0
11114,225,product,,0.978748944541,6,,medium,0.156294502841,Employed,3.0
11115,279,marketing,1.0,0.781781588147,2,,low,0.541268248709,Employed,3.0
11116,263,engineering,1.0,0.76896586469,4,,medium,0.658340467014,Employed,2.0
11117,172,engineering,,0.564475034754,2,,medium,0.761646314136,Employed,2.0
11118,169,sales,,0.560573060978,4,,low,0.517985083894,Employed,2.0
11119,145,support,,,3,,low,0.933459917349,Employed,3.0
11120,237,product,1.0,0.620613983913,3,,low,0.658342076325,Employed,4.0
11121,270,engineering,,0.57403173007,4,,low,0.568272767156,Employed,2.0
11122,253,support,,0.849776146818,3,,high,0.834503211148,Employed,3.0
11123,304,engineering,,0.78334967339,6,,low,0.0912066212448,Left,4.0
11124,196,finance,,0.806543383512,4,,medium,0.712054692377,Employed,2.0
11125,155,marketing,,,2,,low,0.451416638787,Left,3.0
11126,134,,,0.463119114242,2,,medium,0.434842908161,Left,3.0
11127,141,,,,2,,medium,0.345932562273,Left,3.0
11128,194,engineering,,0.918104673346,5,,low,0.777919378496,Employed,4.0
11129,247,sales,,0.907330546663,7,,medium,0.0995206188419,Left,4.0
11130,211,,,0.879853492471,4,,medium,0.653338505809,Employed,3.0
11131,258,engineering,,0.888455598619,6,,low,0.156385595952,Left,4.0
11132,154,marketing,,0.555700554623,2,,low,0.449292480763,Left,3.0
11133,139,engineering,,0.840849012109,4,,high,0.957740584418,Employed,2.0
11134,266,information_technology,,0.877473919382,5,,low,0.936252218384,Employed,3.0
11135,151,engineering,,,2,,medium,0.35717042182,Left,3.0
11136,172,marketing,,0.568547353517,4,,low,0.814650020031,Employed,2.0
11137,245,management,,0.981334693104,4,,low,0.700210066954,Left,5.0
11138,170,engineering,,0.482027551798,3,,medium,0.879970329163,Employed,3.0
11139,156,sales,,0.476507888274,2,,medium,0.389735441733,Left,3.0
11140,178,support,,0.449319255204,3,,high,0.487109041546,Employed,3.0
11141,158,sales,,0.490749807939,2,,medium,0.463728188902,Left,3.0
11142,184,support,,0.507073791503,4,,high,0.452480523312,Employed,3.0
11143,194,procurement,,0.777421700265,3,,low,0.745123087067,Employed,2.0
11144,159,management,,0.745914721666,4,,low,0.1809511871,Employed,5.0
11145,217,engineering,,0.813950289819,5,,medium,0.727092811628,Employed,2.0
11146,176,sales,1.0,,2,,medium,0.649204888985,Employed,2.0
11147,203,support,,0.555741642208,7,,medium,0.216733061063,Left,5.0
11148,168,marketing,1.0,0.548003405892,3,,medium,0.916665528137,Employed,2.0
11149,248,finance,,0.810010420154,3,,medium,0.477468996004,Employed,2.0
11150,218,support,,0.930761129227,5,,medium,0.800650194917,Left,5.0
11151,241,sales,1.0,0.569111330597,3,,medium,0.817748573094,Employed,3.0
11152,265,product,1.0,0.933361651576,4,,medium,0.975316281806,Employed,4.0
11153,98,,,0.565920347973,5,,medium,0.250010582097,Employed,5.0
11154,222,sales,,0.845943189643,5,,medium,0.647304203112,Employed,3.0
11155,266,finance,,0.778861841844,5,,medium,0.680024545222,Employed,2.0
11156,145,support,,0.593644633781,2,,medium,0.402921180004,Left,3.0
11157,245,support,,0.625652630693,3,,high,0.876071942779,Employed,4.0
11158,170,marketing,,0.711280815137,5,,high,0.93678337878,Employed,3.0
11159,169,IT,,0.881361384305,4,,low,0.440577755306,Employed,6.0
11160,192,engineering,1.0,,5,,medium,0.589693946733,Employed,2.0
11161,255,IT,,0.808703397306,5,,high,0.157015197222,Employed,3.0
11162,220,,,0.732518831046,4,,low,0.165721145851,Employed,4.0
11163,224,support,,0.612851865675,3,,medium,0.724284894347,Employed,3.0
11164,266,support,1.0,,4,,medium,0.906533501724,Employed,3.0
11165,281,sales,1.0,0.554585294647,5,,low,0.802743480622,Employed,3.0
11166,141,engineering,,0.502237496141,2,,medium,0.340724874048,Left,3.0
11167,282,sales,,0.745577304223,6,,medium,0.1498781968,Left,5.0
